,quarter_id,state_id,avg_earnings
3312,1337,553,609.6
3313,1371,553,558.5
3314,1408,553,620.2
3315,1446,553,617.5
3316,1484,553,665.3
3317,1522,553,631.1
3318,1561,553,612.9
3319,1598,553,641.2
3320,1641,553,656.6
3321,1675,553,674.5
3322,1712,553,684.5
3323,1751,553,714.6
3324,1788,553,762.6
3325,1831,553,792.5
3326,1865,553,829.1
3327,1902,553,862.0
3328,1940,553,864.1
3329,1978,553,858.9
3330,2021,553,894.7
3331,2055,553,884.3
3332,2092,553,939.9
3333,2130,553,958.7
3334,2168,553,987.1
3335,2211,553,1008.9
3336,2244,553,1080.4
3337,2282,553,1094.7
3338,2325,553,1128.7
3339,2359,553,1172.9
3340,2396,553,1203.9
3341,2435,553,1168.0
3342,2472,553,1174.2
3343,2515,553,1146.2
3344,2549,553,1174.8
3345,2586,553,1195.7
3346,2625,553,1216.5
3347,2662,553,1221.8
3348,2705,553,1213.2
3349,2739,553,1230.2
3350,2776,553,1221.3
3351,2815,553,1248.4
3352,2852,553,1270.9
3353,2895,553,1311.5
3354,2929,553,1300.6
3355,2966,553,1450.1
3356,3004,553,1364.0
3357,3047,553,1355.7
3358,3085,553,1401.7
3359,9999,553,1387.5
3360,1028,553,443.0
3361,1067,553,464.5
3362,1104,553,478.5
3363,1147,553,470.3
3364,1181,553,495.7
3365,1218,553,492.2
3366,1257,553,530.6
3367,1294,553,583.1
3368,1337,553,554.9
3369,1371,553,515.9
3370,1408,553,590.7
3371,1446,553,589.3
3372,1484,553,639.6
3373,1522,553,572.5
3374,1561,553,544.6
3375,1598,553,577.6
3376,1641,553,581.9
3377,1675,553,644.9
3378,1712,553,611.5
3379,1751,553,634.7
3380,1788,553,660.4
3381,1831,553,697.1
3382,1865,553,775.1
3383,1902,553,881.8
3384,1940,553,926.6
3385,1978,553,791.6
3386,2021,553,851.8
3387,2055,553,801.1
3388,2092,553,868.1
3389,2130,553,842.3
3390,2168,553,906.1
3391,2211,553,924.9
3392,2244,553,990.2
3393,2282,553,1035.8
3394,2325,553,1098.4
3395,2359,553,1187.6
3396,2396,553,1193.8
3397,2435,553,1152.4
3398,2472,553,1028.8
3399,2515,553,1042.4
3400,2549,553,1052.9
3401,2586,553,1067.6
3402,2625,553,1092.1
3403,2662,553,1058.2
3404,2705,553,1072.5
3405,2739,553,1133.9
3406,2776,553,1107.1
3407,2815,553,1167.4
3408,2852,553,1203.5
3409,2895,553,1199.4
3410,2929,553,1107.2
3411,2966,553,1231.3
3412,3004,553,1134.9
3413,3047,553,1186.1
3414,3085,553,1238.0
3415,9999,553,1211.3
3416,1028,553,698.9
3417,1067,553,720.0
3418,1104,553,750.9
3419,1147,553,742.2
3420,1181,553,766.5
3421,1218,553,759.5
3422,1257,553,784.8
3423,1294,553,826.0
3424,1337,553,814.2
3425,1371,553,775.1
3426,1408,553,849.1
3427,1446,553,878.5
3428,1484,553,900.9
3429,1522,553,888.9
3430,1561,553,820.4
3431,1598,553,838.6
3432,1641,553,905.6
3433,1675,553,973.5
3434,1712,553,954.0
3435,1751,553,970.7
3436,1788,553,1019.8
3437,1831,553,1060.6
3438,1865,553,1064.8
3439,1902,553,1098.6
3440,1940,553,1192.5
3441,1978,553,1148.0
3442,2021,553,1179.6
3443,2055,553,1186.9
3444,2092,553,1251.6
3445,2130,553,1223.4
3446,2168,553,1323.1
3447,2211,553,1359.2
3448,2244,553,1410.2
3449,2282,553,1406.6
3450,2325,553,1456.3
3451,2359,553,1546.5
3452,2396,553,1576.6
3453,2435,553,1604.5
3454,2472,553,1487.2
3455,2515,553,1506.7
3456,2549,553,1516.2
3457,2586,553,1524.9
3458,2625,553,1535.8
3459,2662,553,1516.3
3460,2705,553,1510.5
3461,2739,553,1563.6
3462,2776,553,1577.9
3463,2815,553,1653.9
3464,2852,553,1668.4
3465,2895,553,1612.8
3466,2929,553,1567.6
3467,2966,553,1626.3
3468,3004,553,1622.6
3469,3047,553,1654.9
3470,3085,553,1729.3
3471,9999,553,1725.1
3472,1028,2854,533.9
3473,1067,2854,543.1
3474,1104,2854,558.1
3475,1147,2854,577.5
3476,1181,2854,573.8
3477,1218,2854,572.0
3478,1257,2854,580.8
3479,1294,2854,578.0
3480,1337,2854,591.9
3481,1371,2854,610.6
3482,1408,2854,622.4
3483,1446,2854,646.5
3484,1484,2854,659.5
3485,1522,2854,679.8
3486,1561,2854,699.8
3487,1598,2854,691.6
3488,1641,2854,725.1
3489,1675,2854,745.9
3490,1712,2854,770.3
3491,1751,2854,768.3
3492,1788,2854,781.4
3493,1831,2854,820.5
3494,1865,2854,841.1
3495,1902,2854,834.9
3496,1940,2854,854.8
3497,1978,2854,882.1
3498,2021,2854,894.0
3499,2055,2854,886.8
3500,2092,2854,911.0
3501,2130,2854,903.4
3502,2168,2854,935.8
3503,2211,2854,949.9
3504,2244,2854,953.3
3505,2282,2854,982.7
3506,2325,2854,970.6
3507,2359,2854,1015.0
3508,2396,2854,1043.8
3509,2435,2854,1074.3
3510,2472,2854,1077.6
3511,2515,2854,1078.4
3512,2549,2854,1093.8
3513,2586,2854,1121.6
3514,2625,2854,1141.2
3515,2662,2854,1168.9
3516,2705,2854,1149.7
3517,2739,2854,1163.0
3518,2776,2854,1177.8
3519,2815,2854,1197.6
3520,2852,2854,1221.1
3521,2895,2854,1251.4
3522,2929,2854,1245.2
3523,2966,2854,1288.2
3524,3004,2854,1250.7
3525,3047,2854,1295.9
3526,3085,2854,1317.4
3527,9999,2854,1321.2
3528,1028,2854,564.0
3529,1067,2854,574.9
3530,1104,2854,585.0
3531,1147,2854,602.2
3532,1181,2854,600.5
3533,1218,2854,601.8
3534,1257,2854,613.3
3535,1294,2854,615.7
3536,1337,2854,630.1
3537,1371,2854,645.5
3538,1408,2854,656.5
3539,1446,2854,678.4
3540,1484,2854,692.1
3541,1522,2854,709.4
3542,1561,2854,728.9
3543,1598,2854,725.1
3544,1641,2854,753.9
3545,1675,2854,776.7
3546,1712,2854,800.0
3547,1751,2854,800.9
3548,1788,2854,813.7
3549,1831,2854,845.6
3550,1865,2854,874.6
3551,1902,2854,868.9
3552,1940,2854,892.3
3553,1978,2854,918.9
3554,2021,2854,929.3
3555,2055,2854,921.6
3556,2092,2854,938.5
3557,2130,2854,939.0
3558,2168,2854,969.4
3559,2211,2854,986.9
3560,2244,2854,996.4
3561,2282,2854,1026.0
3562,2325,2854,1016.3
3563,2359,2854,1054.5
3564,2396,2854,1081.2
3565,2435,2854,1107.8
3566,2472,2854,1112.9
3567,2515,2854,1118.3
3568,2549,2854,1129.5
3569,2586,2854,1154.8
3570,2625,2854,1176.3
3571,2662,2854,1199.2
3572,2705,2854,1190.8
3573,2739,2854,1205.8
3574,2776,2854,1222.1
3575,2815,2854,1241.3
3576,2852,2854,1261.7
3577,2895,2854,1287.3
3578,2929,2854,1287.5
3579,2966,2854,1332.5
3580,3004,2854,1301.2
3581,3047,2854,1341.6
3582,3085,2854,1358.9
3583,9999,2854,1363.4
3584,1028,2854,673.1
3585,1067,2854,685.3
3586,1104,2854,695.7
3587,1147,2854,711.2
3588,1181,2854,709.7
3589,1218,2854,711.7
3590,1257,2854,732.0
3591,1294,2854,738.6
3592,1337,2854,755.6
3593,1371,2854,774.1
3594,1408,2854,792.7
3595,1446,2854,807.9
3596,1484,2854,822.7
3597,1522,2854,842.1
3598,1561,2854,872.4
3599,1598,2854,867.2
3600,1641,2854,912.6
3601,1675,2854,924.9
3602,1712,2854,945.5
3603,1751,2854,931.0
3604,1788,2854,936.1
3605,1831,2854,986.8
3606,1865,2854,1018.1
3607,1902,2854,1009.0
3608,1940,2854,1053.3
3609,1978,2854,1083.7
3610,2021,2854,1099.4
3611,2055,2854,1092.2
3612,2092,2854,1120.4
3613,2130,2854,1117.9
3614,2168,2854,1155.0
3615,2211,2854,1174.7
3616,2244,2854,1175.1
3617,2282,2854,1219.6
3618,2325,2854,1201.0
3619,2359,2854,1266.6
3620,2396,2854,1303.4
3621,2435,2854,1320.6
3622,2472,2854,1306.6
3623,2515,2854,1331.4
3624,2549,2854,1364.5
3625,2586,2854,1384.8
3626,2625,2854,1392.7
3627,2662,2854,1425.8
3628,2705,2854,1418.0
3629,2739,2854,1435.5
3630,2776,2854,1452.1
3631,2815,2854,1453.3
3632,2852,2854,1480.4
3633,2895,2854,1530.8
3634,2929,2854,1525.6
3635,2966,2854,1577.3
3636,3004,2854,1554.9
3637,3047,2854,1589.0
3638,3085,2854,1573.0
3639,9999,2854,1582.5
3640,1028,2854,650.2
3641,1067,2854,663.6
3642,1104,2854,665.0
3643,1147,2854,678.8
3644,1181,2854,692.7
3645,1218,2854,714.1
3646,1257,2854,732.2
3647,1294,2854,764.1
3648,1337,2854,784.4
3649,1371,2854,792.6
3650,1408,2854,795.1
3651,1446,2854,812.7
3652,1484,2854,831.4
3653,1522,2854,840.2
3654,1561,2854,855.7
3655,1598,2854,874.7
3656,1641,2854,879.2
3657,1675,2854,904.4
3658,1712,2854,927.7
3659,1751,2854,944.1
3660,1788,2854,958.0
3661,1831,2854,955.2
3662,1865,2854,1015.7
3663,1902,2854,1020.7
3664,1940,2854,1058.8
3665,1978,2854,1072.7
3666,2021,2854,1083.5
3667,2055,2854,1089.6
3668,2092,2854,1067.6
3669,2130,2854,1097.5
3670,2168,2854,1112.6
3671,2211,2854,1142.3
3672,2244,2854,1174.6
3673,2282,2854,1206.5
3674,2325,2854,1220.5
3675,2359,2854,1225.7
3676,2396,2854,1250.1
3677,2435,2854,1259.9
3678,2472,2854,1270.1
3679,2515,2854,1292.7
3680,2549,2854,1286.7
3681,2586,2854,1302.7
3682,2625,2854,1336.6
3683,2662,2854,1340.6
3684,2705,2854,1380.3
3685,2739,2854,1405.5
3686,2776,2854,1433.5
3687,2815,2854,1455.9
3688,2852,2854,1461.6
3689,2895,2854,1461.7
3690,2929,2854,1499.1
3691,2966,2854,1543.3
3692,3004,2854,1552.9
3693,3047,2854,1568.0
3694,3085,2854,1567.3
3695,9999,2854,1583.7
3696,1028,747,660.0
3697,1067,747,666.0
3698,1104,747,674.0
3699,1147,747,679.8
3700,1181,747,671.6
3701,1218,747,678.5
3702,1257,747,672.5
3703,1294,747,702.0
3704,1337,747,683.3
3705,1371,747,666.1
3706,1408,747,705.8
3707,1446,747,750.7
3708,1484,747,760.3
3709,1522,747,763.4
3710,1561,747,783.7
3711,1598,747,782.0
3712,1641,747,817.1
3713,1675,747,841.4
3714,1712,747,814.5
3715,1751,747,811.1
3716,1788,747,867.1
3717,1831,747,944.0
3718,1865,747,982.2
3719,1902,747,961.8
3720,1940,747,964.1
3721,1978,747,998.2
3722,2021,747,1038.0
3723,2055,747,1066.5
3724,2092,747,1094.0
3725,2130,747,1134.0
3726,2168,747,1155.0
3727,2211,747,1202.2
3728,2244,747,1230.0
3729,2282,747,1306.8
3730,2325,747,1397.5
3731,2359,747,1419.3
3732,2396,747,1458.8
3733,2435,747,1484.3
3734,2472,747,1417.1
3735,2515,747,1411.1
3736,2549,747,1461.7
3737,2586,747,1482.3
3738,2625,747,1534.7
3739,2662,747,1639.0
3740,2705,747,1661.4
3741,2739,747,1656.0
3742,2776,747,1710.7
3743,2815,747,1664.3
3744,2852,747,1562.8
3745,2895,747,1582.8
3746,2929,747,1598.4
3747,2966,747,1607.0
3748,3004,747,1548.7
3749,3047,747,1569.8
3750,3085,747,1537.0
3751,9999,747,1587.9
3752,1028,747,455.1
3753,1067,747,461.6
3754,1104,747,454.2
3755,1147,747,456.4
3756,1181,747,483.3
3757,1218,747,488.1
3758,1257,747,528.1
3759,1294,747,538.7
3760,1337,747,546.3
3761,1371,747,517.1
3762,1408,747,522.7
3763,1446,747,572.6
3764,1484,747,572.5
3765,1522,747,585.5
3766,1561,747,582.1
3767,1598,747,568.3
3768,1641,747,597.0
3769,1675,747,618.2
3770,1712,747,624.2
3771,1751,747,627.0
3772,1788,747,651.5
3773,1831,747,643.4
3774,1865,747,664.9
3775,1902,747,708.0
3776,1940,747,728.5
3777,1978,747,752.5
3778,2021,747,776.0
3779,2055,747,795.0
3780,2092,747,813.0
3781,2130,747,838.1
3782,2168,747,872.4
3783,2211,747,887.0
3784,2244,747,893.6
3785,2282,747,940.2
3786,2325,747,943.6
3787,2359,747,973.2
3788,2396,747,998.8
3789,2435,747,997.1
3790,2472,747,1019.9
3791,2515,747,999.7
3792,2549,747,1013.4
3793,2586,747,1047.5
3794,2625,747,1049.4
3795,2662,747,1094.4
3796,2705,747,1101.3
3797,2739,747,1135.1
3798,2776,747,1151.9
3799,2815,747,1165.9
3800,2852,747,1154.8
3801,2895,747,1226.5
3802,2929,747,1216.9
3803,2966,747,1284.8
3804,3004,747,1223.2
3805,3047,747,1204.8
3806,3085,747,1236.0
3807,9999,747,1276.6
3808,1028,747,515.8
3809,1067,747,503.0
3810,1104,747,508.8
3811,1147,747,516.4
3812,1181,747,525.1
3813,1218,747,545.5
3814,1257,747,549.7
3815,1294,747,567.4
3816,1337,747,562.0
3817,1371,747,544.0
3818,1408,747,563.5
3819,1446,747,596.4
3820,1484,747,614.8
3821,1522,747,612.1
3822,1561,747,619.7
3823,1598,747,608.2
3824,1641,747,652.9
3825,1675,747,687.2
3826,1712,747,650.7
3827,1751,747,627.5
3828,1788,747,707.8
3829,1831,747,735.2
3830,1865,747,778.1
3831,1902,747,767.9
3832,1940,747,784.4
3833,1978,747,825.6
3834,2021,747,855.9
3835,2055,747,867.0
3836,2092,747,854.5
3837,2130,747,922.1
3838,2168,747,945.4
3839,2211,747,993.5
3840,2244,747,986.7
3841,2282,747,1038.4
3842,2325,747,1096.3
3843,2359,747,1129.2
3844,2396,747,1174.0
3845,2435,747,1198.2
3846,2472,747,1155.6
3847,2515,747,1112.0
3848,2549,747,1168.5
3849,2586,747,1205.9
3850,2625,747,1220.9
3851,2662,747,1350.3
3852,2705,747,1370.8
3853,2739,747,1331.7
3854,2776,747,1398.0
3855,2815,747,1335.5
3856,2852,747,1240.2
3857,2895,747,1286.0
3858,2929,747,1308.1
3859,2966,747,1348.3
3860,3004,747,1273.5
3861,3047,747,1293.7
3862,3085,747,1283.5
3863,9999,747,1274.3
3864,1028,2326,597.2
3865,1067,2326,597.8
3866,1104,2326,604.3
3867,1147,2326,604.6
3868,1181,2326,634.7
3869,1218,2326,665.8
3870,1257,2326,689.6
3871,1294,2326,708.7
3872,1337,2326,694.4
3873,1371,2326,723.9
3874,1408,2326,696.2
3875,1446,2326,719.8
3876,1484,2326,728.0
3877,1522,2326,758.3
3878,1561,2326,777.5
3879,1598,2326,783.3
3880,1641,2326,784.2
3881,1675,2326,814.0
3882,1712,2326,842.6
3883,1751,2326,856.6
3884,1788,2326,877.2
3885,1831,2326,898.0
3886,1865,2326,913.8
3887,1902,2326,994.8
3888,1940,2326,1005.9
3889,1978,2326,1019.1
3890,2021,2326,1014.6
3891,2055,2326,1067.1
3892,2092,2326,1113.2
3893,2130,2326,1119.4
3894,2168,2326,1201.8
3895,2211,2326,1195.6
3896,2244,2326,1243.1
3897,2282,2326,1240.0
3898,2325,2326,1270.5
3899,2359,2326,1270.1
3900,2396,2326,1329.0
3901,2435,2326,1371.4
3902,2472,2326,1338.2
3903,2515,2326,1374.2
3904,2549,2326,1331.5
3905,2586,2326,1312.8
3906,2625,2326,1334.6
3907,2662,2326,1355.8
3908,2705,2326,1353.8
3909,2739,2326,1386.8
3910,2776,2326,1405.8
3911,2815,2326,1437.7
3912,2852,2326,1463.6
3913,2895,2326,1423.6
3914,2929,2326,1482.1
3915,2966,2326,1489.9
3916,3004,2326,1482.6
3917,3047,2326,1499.0
3918,3085,2326,1560.3
3919,9999,2326,1572.9
3920,1028,2326,389.4
3921,1067,2326,395.6
3922,1104,2326,399.5
3923,1147,2326,409.2
3924,1181,2326,417.7
3925,1218,2326,446.6
3926,1257,2326,464.0
3927,1294,2326,458.3
3928,1337,2326,468.3
3929,1371,2326,465.2
3930,1408,2326,457.3
3931,1446,2326,485.7
3932,1484,2326,485.0
3933,1522,2326,511.3
3934,1561,2326,510.4
3935,1598,2326,524.5
3936,1641,2326,510.2
3937,1675,2326,521.4
3938,1712,2326,536.4
3939,1751,2326,546.3
3940,1788,2326,582.9
3941,1831,2326,602.0
3942,1865,2326,597.0
3943,1902,2326,621.9
3944,1940,2326,646.3
3945,1978,2326,656.8
3946,2021,2326,686.1
3947,2055,2326,691.1
3948,2092,2326,716.7
3949,2130,2326,726.5
3950,2168,2326,752.8
3951,2211,2326,760.6
3952,2244,2326,786.6
3953,2282,2326,790.5
3954,2325,2326,799.4
3955,2359,2326,807.4
3956,2396,2326,816.7
3957,2435,2326,804.4
3958,2472,2326,824.5
3959,2515,2326,845.0
3960,2549,2326,864.8
3961,2586,2326,905.2
3962,2625,2326,889.7
3963,2662,2326,901.7
3964,2705,2326,886.2
3965,2739,2326,898.1
3966,2776,2326,891.7
3967,2815,2326,922.1
3968,2852,2326,958.9
3969,2895,2326,976.0
3970,2929,2326,1025.5
3971,2966,2326,1039.7
3972,3004,2326,1020.3
3973,3047,2326,1039.3
3974,3085,2326,1061.5
3975,9999,2326,1085.4
3976,1028,2326,502.2
3977,1067,2326,501.5
3978,1104,2326,505.9
3979,1147,2326,509.7
3980,1181,2326,531.3
3981,1218,2326,562.6
3982,1257,2326,582.6
3983,1294,2326,588.4
3984,1337,2326,585.4
3985,1371,2326,596.7
3986,1408,2326,578.4
3987,1446,2326,607.4
3988,1484,2326,612.8
3989,1522,2326,641.1
3990,1561,2326,646.2
3991,1598,2326,654.0
3992,1641,2326,646.7
3993,1675,2326,668.9
3994,1712,2326,690.5
3995,1751,2326,700.9
3996,1788,2326,733.6
3997,1831,2326,752.7
3998,1865,2326,755.2
3999,1902,2326,812.9
4000,1940,2326,821.7
4001,1978,2326,834.9
4002,2021,2326,851.1
4003,2055,2326,876.3
4004,2092,2326,920.8
4005,2130,2326,925.8
4006,2168,2326,982.5
4007,2211,2326,980.8
4008,2244,2326,1016.4
4009,2282,2326,1016.8
4010,2325,2326,1037.0
4011,2359,2326,1035.3
4012,2396,2326,1065.9
4013,2435,2326,1079.1
4014,2472,2326,1079.9
4015,2515,2326,1100.0
4016,2549,2326,1100.1
4017,2586,2326,1111.1
4018,2625,2326,1111.1
4019,2662,2326,1124.8
4020,2705,2326,1114.4
4021,2739,2326,1130.8
4022,2776,2326,1137.9
4023,2815,2326,1162.9
4024,2852,2326,1203.8
4025,2895,2326,1190.8
4026,2929,2326,1243.3
4027,2966,2326,1255.3
4028,3004,2326,1237.0
4029,3047,2326,1262.1
4030,3085,2326,1301.5
4031,9999,2326,1323.0
4032,1028,2326,596.7
4033,1067,2326,605.6
4034,1104,2326,618.0
4035,1147,2326,640.6
4036,1181,2326,658.2
4037,1218,2326,673.7
4038,1257,2326,667.9
4039,1294,2326,685.3
4040,1337,2326,708.2
4041,1371,2326,705.9
4042,1408,2326,720.3
4043,1446,2326,722.1
4044,1484,2326,722.1
4045,1522,2326,756.2
4046,1561,2326,774.0
4047,1598,2326,787.5
4048,1641,2326,774.6
4049,1675,2326,805.1
4050,1712,2326,801.2
4051,1751,2326,844.8
4052,1788,2326,876.6
4053,1831,2326,891.9
4054,1865,2326,907.6
4055,1902,2326,949.9
4056,1940,2326,966.5
4057,1978,2326,1006.6
4058,2021,2326,1014.7
4059,2055,2326,1028.2
4060,2092,2326,1068.1
4061,2130,2326,1089.2
4062,2168,2326,1113.1
4063,2211,2326,1140.6
4064,2244,2326,1169.4
4065,2282,2326,1194.3
4066,2325,2326,1208.8
4067,2359,2326,1224.6
4068,2396,2326,1243.5
4069,2435,2326,1263.9
4070,2472,2326,1280.0
4071,2515,2326,1304.8
4072,2549,2326,1307.3
4073,2586,2326,1317.1
4074,2625,2326,1324.6
4075,2662,2326,1341.1
4076,2705,2326,1385.5
4077,2739,2326,1405.4
4078,2776,2326,1415.6
4079,2815,2326,1455.4
4080,2852,2326,1488.9
4081,2895,2326,1517.6
4082,2929,2326,1524.7
4083,2966,2326,1546.5
4084,3004,2326,1555.1
4085,3047,2326,1591.7
4086,3085,2326,1607.3
4087,9999,2326,1694.9
4088,1028,2841,614.3
4089,1067,2841,616.7
4090,1104,2841,585.8
4091,1147,2841,601.1
4092,1181,2841,626.2
4093,1218,2841,657.3
4094,1257,2841,655.4
4095,1294,2841,666.3
4096,1337,2841,688.6
4097,1371,2841,704.4
4098,1408,2841,718.7
4099,1446,2841,732.2
4100,1484,2841,759.8
4101,1522,2841,769.0
4102,1561,2841,785.7
4103,1598,2841,797.0
4104,1641,2841,800.2
4105,1675,2841,834.6
4106,1712,2841,851.5
4107,1751,2841,863.8
4108,1788,2841,864.6
4109,1831,2841,894.1
4110,1865,2841,896.9
4111,1902,2841,937.6
4112,1940,2841,923.0
4113,1978,2841,963.8
4114,2021,2841,972.3
4115,2055,2841,991.8
4116,2092,2841,1014.0
4117,2130,2841,1041.6
4118,2168,2841,1051.4
4119,2211,2841,1073.0
4120,2244,2841,1087.3
4121,2282,2841,1116.2
4122,2325,2841,1129.1
4123,2359,2841,1178.0
4124,2396,2841,1166.8
4125,2435,2841,1211.8
4126,2472,2841,1221.0
4127,2515,2841,1271.9
4128,2549,2841,1258.9
4129,2586,2841,1268.2
4130,2625,2841,1293.6
4131,2662,2841,1308.1
4132,2705,2841,1344.7
4133,2739,2841,1357.9
4134,2776,2841,1379.3
4135,2815,2841,1380.2
4136,2852,2841,1377.2
4137,2895,2841,1398.3
4138,2929,2841,1393.3
4139,2966,2841,1442.8
4140,3004,2841,1438.7
4141,3047,2841,1484.1
4142,3085,2841,1488.8
4143,9999,2841,1541.3
4144,1028,2841,457.4
4145,1067,2841,472.9
4146,1104,2841,481.5
4147,1147,2841,509.1
4148,1181,2841,486.6
4149,1218,2841,504.4
4150,1257,2841,490.1
4151,1294,2841,510.1
4152,1337,2841,540.8
4153,1371,2841,535.3
4154,1408,2841,527.7
4155,1446,2841,540.7
4156,1484,2841,571.5
4157,1522,2841,581.0
4158,1561,2841,594.1
4159,1598,2841,604.9
4160,1641,2841,619.6
4161,1675,2841,599.8
4162,1712,2841,588.5
4163,1751,2841,584.7
4164,1788,2841,599.9
4165,1831,2841,636.0
4166,1865,2841,627.0
4167,1902,2841,687.8
4168,1940,2841,712.9
4169,1978,2841,721.9
4170,2021,2841,735.7
4171,2055,2841,761.2
4172,2092,2841,789.9
4173,2130,2841,790.9
4174,2168,2841,804.9
4175,2211,2841,819.1
4176,2244,2841,853.2
4177,2282,2841,844.3
4178,2325,2841,875.3
4179,2359,2841,907.1
4180,2396,2841,917.1
4181,2435,2841,922.2
4182,2472,2841,986.9
4183,2515,2841,1039.0
4184,2549,2841,999.5
4185,2586,2841,987.6
4186,2625,2841,958.4
4187,2662,2841,968.5
4188,2705,2841,988.5
4189,2739,2841,1009.1
4190,2776,2841,1000.4
4191,2815,2841,998.1
4192,2852,2841,1003.3
4193,2895,2841,1005.1
4194,2929,2841,1032.8
4195,2966,2841,1072.9
4196,3004,2841,1069.4
4197,3047,2841,1125.4
4198,3085,2841,1136.5
4199,9999,2841,1179.6
4200,1028,2841,503.3
4201,1067,2841,511.8
4202,1104,2841,508.7
4203,1147,2841,532.5
4204,1181,2841,520.1
4205,1218,2841,539.7
4206,1257,2841,531.6
4207,1294,2841,549.4
4208,1337,2841,575.8
4209,1371,2841,571.6
4210,1408,2841,568.7
4211,1446,2841,581.7
4212,1484,2841,612.4
4213,1522,2841,622.0
4214,1561,2841,632.8
4215,1598,2841,640.4
4216,1641,2841,653.0
4217,1675,2841,646.5
4218,1712,2841,639.1
4219,1751,2841,640.8
4220,1788,2841,651.5
4221,1831,2841,685.8
4222,1865,2841,682.6
4223,1902,2841,742.4
4224,1940,2841,755.3
4225,1978,2841,769.4
4226,2021,2841,783.3
4227,2055,2841,806.6
4228,2092,2841,835.0
4229,2130,2841,841.8
4230,2168,2841,855.1
4231,2211,2841,873.0
4232,2244,2841,901.9
4233,2282,2841,897.7
4234,2325,2841,929.2
4235,2359,2841,962.6
4236,2396,2841,968.9
4237,2435,2841,979.4
4238,2472,2841,1037.5
4239,2515,2841,1088.3
4240,2549,2841,1052.5
4241,2586,2841,1046.4
4242,2625,2841,1028.4
4243,2662,2841,1038.7
4244,2705,2841,1061.5
4245,2739,2841,1081.6
4246,2776,2841,1075.0
4247,2815,2841,1074.9
4248,2852,2841,1078.2
4249,2895,2841,1084.8
4250,2929,2841,1105.2
4251,2966,2841,1152.2
4252,3004,2841,1143.4
4253,3047,2841,1194.7
4254,3085,2841,1202.7
4255,9999,2841,1247.1
4256,1028,2841,408.2
4257,1067,2841,409.5
4258,1104,2841,395.0
4259,1147,2841,406.5
4260,1181,2841,400.0
4261,1218,2841,417.2
4262,1257,2841,431.6
4263,1294,2841,449.3
4264,1337,2841,468.6
4265,1371,2841,455.5
4266,1408,2841,452.5
4267,1446,2841,461.4
4268,1484,2841,486.6
4269,1522,2841,490.6
4270,1561,2841,501.8
4271,1598,2841,499.7
4272,1641,2841,523.2
4273,1675,2841,501.4
4274,1712,2841,506.3
4275,1751,2841,515.5
4276,1788,2841,526.7
4277,1831,2841,536.4
4278,1865,2841,556.1
4279,1902,2841,607.6
4280,1940,2841,601.7
4281,1978,2841,622.3
4282,2021,2841,634.5
4283,2055,2841,667.3
4284,2092,2841,677.9
4285,2130,2841,691.6
4286,2168,2841,690.3
4287,2211,2841,701.9
4288,2244,2841,717.6
4289,2282,2841,698.7
4290,2325,2841,745.1
4291,2359,2841,762.5
4292,2396,2841,752.3
4293,2435,2841,762.3
4294,2472,2841,824.0
4295,2515,2841,855.6
4296,2549,2841,857.5
4297,2586,2841,851.9
4298,2625,2841,821.1
4299,2662,2841,828.9
4300,2705,2841,860.4
4301,2739,2841,873.4
4302,2776,2841,886.4
4303,2815,2841,887.0
4304,2852,2841,907.4
4305,2895,2841,906.7
4306,2929,2841,916.5
4307,2966,2841,993.7
4308,3004,2841,964.8
4309,3047,2841,1010.2
4310,3085,2841,1005.6
4311,9999,2841,1044.0
4312,1028,2273,502.6
4313,1067,2273,501.3
4314,1104,2273,514.4
4315,1147,2273,504.3
4316,1181,2273,517.0
4317,1218,2273,525.8
4318,1257,2273,524.3
4319,1294,2273,528.7
4320,1337,2273,530.1
4321,1371,2273,531.4
4322,1408,2273,545.7
4323,1446,2273,547.9
4324,1484,2273,538.7
4325,1522,2273,563.9
4326,1561,2273,568.9
4327,1598,2273,561.9
4328,1641,2273,612.0
4329,1675,2273,602.6
4330,1712,2273,618.9
4331,1751,2273,651.8
4332,1788,2273,675.1
4333,1831,2273,680.8
4334,1865,2273,680.6
4335,1902,2273,693.5
4336,1940,2273,700.7
4337,1978,2273,726.5
4338,2021,2273,735.8
4339,2055,2273,740.4
4340,2092,2273,742.9
4341,2130,2273,753.9
4342,2168,2273,791.8
4343,2211,2273,812.7
4344,2244,2273,843.2
4345,2282,2273,864.7
4346,2325,2273,883.8
4347,2359,2273,908.0
4348,2396,2273,934.4
4349,2435,2273,938.1
4350,2472,2273,945.8
4351,2515,2273,929.4
4352,2549,2273,958.4
4353,2586,2273,956.7
4354,2625,2273,964.3
4355,2662,2273,951.3
4356,2705,2273,980.7
4357,2739,2273,1013.7
4358,2776,2273,1026.1
4359,2815,2273,1034.2
4360,2852,2273,1050.3
4361,2895,2273,1047.5
4362,2929,2273,1065.1
4363,2966,2273,1077.7
4364,3004,2273,1083.2
4365,3047,2273,1130.0
4366,3085,2273,1127.0
4367,9999,2273,1161.0
4368,1028,2273,465.4
4369,1067,2273,457.9
4370,1104,2273,481.5
4371,1147,2273,462.8
4372,1181,2273,463.9
4373,1218,2273,473.6
4374,1257,2273,461.9
4375,1294,2273,472.5
4376,1337,2273,479.9
4377,1371,2273,479.3
4378,1408,2273,494.0
