,quarter_id,state_id,net_change
1120,2662,553,152.0
1121,2662,2854,-3140.0
1122,2662,747,-493.0
1123,2662,2326,3430.0
1124,2662,2841,-2103.0
1125,2662,2273,390.0
1126,2662,1287,5179.0
1127,2662,3114,-3423.0
1128,2681,553,144.0
1129,2681,2854,-2392.0
1130,2681,747,-407.0
1131,2681,2326,3492.0
1132,2681,2841,-1356.0
1133,2681,2273,250.0
1134,2681,1287,3155.0
1135,2681,3114,-2886.0
1136,2705,553,681.0
1137,2705,2854,-4253.0
1138,2705,747,-971.0
1139,2705,2326,4928.0
1140,2705,2841,-2422.0
1141,2705,2273,347.0
1142,2705,1287,6003.0
1143,2705,3114,-4313.0
1144,2719,553,305.0
1145,2719,2854,-4381.0
1146,2719,747,-922.0
1147,2719,2326,4208.0
1148,2719,2841,-1483.0
1149,2719,2273,437.0
1150,2719,1287,5234.0
1151,2719,3114,-3398.0
1152,2739,553,100.0
1153,2739,2854,-4135.0
1154,2739,747,-567.0
1155,2739,2326,5167.0
1156,2739,2841,-1517.0
1157,2739,2273,488.0
1158,2739,1287,3801.0
1159,2739,3114,-3337.0
1160,2757,553,-188.0
1161,2757,2854,-3986.0
1162,2757,747,-656.0
1163,2757,2326,5402.0
1164,2757,2841,-1304.0
1165,2757,2273,542.0
1166,2757,1287,2930.0
1167,2757,3114,-2740.0
1168,2776,553,455.0
1169,2776,2854,-6797.0
1170,2776,747,-1118.0
1171,2776,2326,7733.0
1172,2776,2841,-1767.0
1173,2776,2273,416.0
1174,2776,1287,4421.0
1175,2776,3114,-3343.0
1176,2800,553,122.0
1177,2800,2854,-5588.0
1178,2800,747,-1222.0
1179,2800,2326,5702.0
1180,2800,2841,-1091.0
1181,2800,2273,750.0
1182,2800,1287,3947.0
1183,2800,3114,-2620.0
1184,2815,553,169.0
1185,2815,2854,-5301.0
1186,2815,747,-835.0
1187,2815,2326,5861.0
1188,2815,2841,-989.0
1189,2815,2273,674.0
1190,2815,1287,3018.0
1191,2815,3114,-2597.0
1192,2834,553,-472.0
1193,2834,2854,-4427.0
1194,2834,747,-745.0
1195,2834,2326,5020.0
1196,2834,2841,-761.0
1197,2834,2273,530.0
1198,2834,1287,2599.0
1199,2834,3114,-1744.0
1200,2852,553,494.0
1201,2852,2854,-6581.0
1202,2852,747,-1414.0
1203,2852,2326,7213.0
1204,2852,2841,-1383.0
1205,2852,2273,568.0
1206,2852,1287,3645.0
1207,2852,3114,-2542.0
1208,2871,553,-183.0
1209,2871,2854,-5686.0
1210,2871,747,-1262.0
1211,2871,2326,5175.0
1212,2871,2841,-902.0
1213,2871,2273,482.0
1214,2871,1287,3518.0
1215,2871,3114,-1142.0
1216,2895,553,-33.0
1217,2895,2854,-5369.0
1218,2895,747,-950.0
1219,2895,2326,5423.0
1220,2895,2841,-912.0
1221,2895,2273,428.0
1222,2895,1287,2436.0
1223,2895,3114,-1023.0
1224,2909,553,-422.0
1225,2909,2854,-4609.0
1226,2909,747,-669.0
1227,2909,2326,5470.0
1228,2909,2841,-992.0
1229,2909,2273,138.0
1230,2909,1287,2030.0
1231,2909,3114,-946.0
1232,2929,553,49.0
1233,2929,2854,-6783.0
1234,2929,747,-1113.0
1235,2929,2326,6860.0
1236,2929,2841,-1055.0
1237,2929,2273,390.0
1238,2929,1287,2665.0
1239,2929,3114,-1013.0
1240,2947,553,-520.0
1241,2947,2854,-5540.0
1242,2947,747,-655.0
1243,2947,2326,6268.0
1244,2947,2841,-217.0
1245,2947,2273,298.0
1246,2947,1287,590.0
1247,2947,3114,-224.0
1248,2966,553,243.0
1249,2966,2854,-3955.0
1250,2966,747,-260.0
1251,2966,2326,6750.0
1252,2966,2841,104.0
1253,2966,2273,387.0
1254,2966,1287,-3042.0
1255,2966,3114,-227.0
1256,2990,553,-188.0
1257,2990,2854,-4258.0
1258,2990,747,-211.0
1259,2990,2326,7172.0
1260,2990,2841,143.0
1261,2990,2273,67.0
1262,2990,1287,-3578.0
1263,2990,3114,853.0
1264,3004,553,384.0
1265,3004,2854,-5376.0
1266,3004,747,-543.0
1267,3004,2326,9704.0
1268,3004,2841,302.0
1269,3004,2273,106.0
1270,3004,1287,-6310.0
1271,3004,3114,1733.0
1272,3023,553,-7.0
1273,3023,2854,-4727.0
1274,3023,747,-690.0
1275,3023,2326,7249.0
1276,3023,2841,739.0
1277,3023,2273,83.0
1278,3023,1287,-4739.0
1279,3023,3114,2092.0
1280,3047,553,168.0
1281,3047,2854,-2461.0
1282,3047,747,-1060.0
1283,3047,2326,7054.0
1284,3047,2841,-289.0
1285,3047,2273,-365.0
1286,3047,1287,-3720.0
1287,3047,3114,673.0
1288,3067,553,-1036.0
1289,3067,2854,-13640.0
1290,3067,747,-637.0
1291,3067,2326,16612.0
1292,3067,2841,-191.0
1293,3067,2273,-513.0
1294,3067,1287,-2148.0
1295,3067,3114,1553.0
1296,3085,553,-926.0
1297,3085,2854,-14509.0
1298,3085,747,-1033.0
1299,3085,2326,19247.0
1300,3085,2841,721.0
1301,3085,2273,309.0
1302,3085,1287,-8779.0
1303,3085,3114,4970.0
1304,3114,553,-637.0
1305,3114,2854,-9447.0
1306,3114,747,-600.0
1307,3114,2326,11071.0
1308,3114,2841,432.0
1309,3114,2273,156.0
1310,3114,1287,-3350.0
1311,3114,3114,2375.0
