DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1981-Q2,6191,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1981-Q3,4920,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1981-Q4,4756,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1982-Q1,6331,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1982-Q2,6081,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1982-Q3,4827,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1982-Q4,5350,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1983-Q1,6857,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1983-Q2,6926,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1983-Q3,5906,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1983-Q4,5340,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1984-Q1,6391,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1984-Q2,6450,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1984-Q3,5113,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1984-Q4,5097,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1985-Q1,5767,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1985-Q2,6297,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1985-Q3,4500,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1985-Q4,5234,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1986-Q1,5512,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1986-Q2,6533,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1986-Q3,5345,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1986-Q4,5120,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1987-Q1,5556,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1987-Q2,5754,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1987-Q3,4640,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1987-Q4,4554,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1988-Q1,5691,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1988-Q2,5573,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1988-Q3,4843,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1988-Q4,5651,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1989-Q1,5872,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1989-Q2,5966,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1989-Q3,4898,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1989-Q4,4890,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1990-Q1,6762,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1990-Q2,7064,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1990-Q3,6011,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1990-Q4,5710,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1991-Q1,6377,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1991-Q2,6949,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1991-Q3,5929,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1991-Q4,6086,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1992-Q1,7046,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1992-Q2,6785,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1992-Q3,5806,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1992-Q4,6301,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1993-Q1,7057,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1993-Q2,6905,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1993-Q3,6503,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1993-Q4,6378,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1994-Q1,6803,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1994-Q2,6501,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1994-Q3,5616,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1994-Q4,6446,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1995-Q1,7243,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1995-Q2,6749,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1995-Q3,6248,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1995-Q4,6047,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1996-Q1,6658,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1996-Q2,6348,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1996-Q3,5575,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1996-Q4,6114,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1997-Q1,6527,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1997-Q2,7370,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1997-Q3,5750,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1997-Q4,5754,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1998-Q1,6635,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1998-Q2,6508,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1998-Q3,5821,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1998-Q4,5675,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1999-Q1,6818,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1999-Q2,6122,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1999-Q3,5774,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,1999-Q4,5843,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2000-Q1,7000,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2000-Q2,6035,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2000-Q3,6012,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2000-Q4,6055,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2001-Q1,6724,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2001-Q2,6597,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2001-Q3,6235,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2001-Q4,5842,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2002-Q1,6471,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2002-Q2,6306,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2002-Q3,5268,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2002-Q4,5756,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2003-Q1,6667,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2003-Q2,6644,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2003-Q3,5992,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2003-Q4,6439,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2004-Q1,6747,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2004-Q2,6123,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2004-Q3,6282,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2004-Q4,5946,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2005-Q1,7736,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2005-Q2,8103,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2005-Q3,7193,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2005-Q4,7038,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2006-Q1,7851,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2006-Q2,7497,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2006-Q3,7836,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2006-Q4,7731,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2007-Q1,8927,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2007-Q2,8649,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2007-Q3,8511,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2007-Q4,8441,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2008-Q1,9382,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2008-Q2,9224,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2008-Q3,8487,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2008-Q4,8940,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2009-Q1,9695,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2009-Q2,9397,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2009-Q3,8739,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2009-Q4,8697,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2010-Q1,9767,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2010-Q2,9395,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2010-Q3,8880,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2010-Q4,8240,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2011-Q1,9503,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2011-Q2,9181,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2011-Q3,7918,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2011-Q4,8353,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2012-Q1,10084,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2012-Q2,9078,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2012-Q3,8099,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2012-Q4,9176,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2013-Q1,9423,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2013-Q2,8829,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2013-Q3,8752,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2013-Q4,8444,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2014-Q1,9665,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2014-Q2,8760,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2014-Q3,8153,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2014-Q4,8375,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2015-Q1,8412,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2015-Q2,8177,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2015-Q3,7576,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2015-Q4,7410,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2016-Q1,9012,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2016-Q2,8388,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2016-Q3,7657,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2016-Q4,7296,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2017-Q1,7949,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2017-Q2,7705,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2017-Q3,6696,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2017-Q4,6754,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2018-Q1,8262,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2018-Q2,7644,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2018-Q3,6959,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2018-Q4,7181,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2019-Q1,7908,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2019-Q2,7832,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2019-Q3,6416,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2019-Q4,6808,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2020-Q1,7273,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2020-Q2,7542,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2020-Q3,6978,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2020-Q4,6303,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2021-Q1,8517,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2021-Q2,7736,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2021-Q3,7576,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2021-Q4,6649,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),3: Natural Increase,3: Queensland,Q: Quarterly,2022-Q1,6372,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1981-Q2,680,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1981-Q3,2002,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1981-Q4,441,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1982-Q1,494,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1982-Q2,621,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1982-Q3,504,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1982-Q4,394,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1983-Q1,34,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1983-Q2,578,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1983-Q3,444,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1983-Q4,221,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1984-Q1,-263,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1984-Q2,330,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1984-Q3,443,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1984-Q4,-67,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1985-Q1,370,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1985-Q2,1224,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1985-Q3,2104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1985-Q4,2032,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1986-Q1,2522,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1986-Q2,2770,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1986-Q3,2068,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1986-Q4,1281,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1987-Q1,1584,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1987-Q2,1643,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1987-Q3,918,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1987-Q4,1143,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1988-Q1,1094,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1988-Q2,1119,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1988-Q3,1590,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1988-Q4,1425,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0),6: Net Internal Migration,5: Western Australia,Q: Quarterly,1989-Q1,461,NUM: Number,0: Units,,
